client_id,emp_var_rate,cons_price_idx,euribor_three_months,number_employed,y
20078,1.4,93.444,4.965,5228.1,no
20079,1.4,93.444,4.965,5228.1,no
20080,1.4,93.444,4.965,5228.1,yes
20081,1.4,93.444,4.965,5228.1,no
20082,1.4,93.444,4.965,5228.1,no
20083,1.4,93.444,4.965,5228.1,no
20084,1.4,93.444,4.965,5228.1,no
20085,1.4,93.444,4.965,5228.1,no
20086,1.4,93.444,4.965,5228.1,no
20087,1.4,93.444,4.965,5228.1,no
20088,1.4,93.444,4.965,5228.1,no
20089,1.4,93.444,4.965,5228.1,no
20090,1.4,93.444,4.965,5228.1,no
20091,1.4,93.444,4.965,5228.1,yes
20092,1.4,93.444,4.965,5228.1,no
20093,1.4,93.444,4.965,5228.1,no
20094,1.4,93.444,4.965,5228.1,no
20095,1.4,93.444,4.965,5228.1,no
20096,1.4,93.444,4.965,5228.1,no
20097,1.4,93.444,4.965,5228.1,no
20098,1.4,93.444,4.965,5228.1,no
20099,1.4,93.444,4.965,5228.1,no
20100,1.4,93.444,4.965,5228.1,no
20101,1.4,93.444,4.965,5228.1,no
20102,1.4,93.444,4.965,5228.1,no
20103,1.4,93.444,4.965,5228.1,no
20104,1.4,93.444,4.965,5228.1,no
20105,1.4,93.444,4.965,5228.1,no
20106,1.4,93.444,4.965,5228.1,no
20107,1.4,93.444,4.965,5228.1,no
20108,1.4,93.444,4.965,5228.1,no
20109,1.4,93.444,4.965,5228.1,yes
20110,1.4,93.444,4.965,5228.1,no
20111,1.4,93.444,4.965,5228.1,no
20112,1.4,93.444,4.965,5228.1,no
20113,1.4,93.444,4.965,5228.1,no
20114,1.4,93.444,4.965,5228.1,no
20115,1.4,93.444,4.965,5228.1,no
20116,1.4,93.444,4.965,5228.1,no
20117,1.4,93.444,4.965,5228.1,no
20118,1.4,93.444,4.965,5228.1,no
20119,1.4,93.444,4.965,5228.1,no
20120,1.4,93.444,4.965,5228.1,no
20121,1.4,93.444,4.965,5228.1,no
20122,1.4,93.444,4.965,5228.1,no
20123,1.4,93.444,4.965,5228.1,no
20124,1.4,93.444,4.965,5228.1,yes
20125,1.4,93.444,4.965,5228.1,no
20126,1.4,93.444,4.965,5228.1,no
20127,1.4,93.444,4.965,5228.1,no
20128,1.4,93.444,4.965,5228.1,no
20129,1.4,93.444,4.965,5228.1,no
20130,1.4,93.444,4.965,5228.1,no
20131,1.4,93.444,4.965,5228.1,no
20132,1.4,93.444,4.965,5228.1,no
20133,1.4,93.444,4.965,5228.1,no
20134,1.4,93.444,4.965,5228.1,no
20135,1.4,93.444,4.965,5228.1,no
20136,1.4,93.444,4.965,5228.1,no
20137,1.4,93.444,4.965,5228.1,no
20138,1.4,93.444,4.965,5228.1,no
20139,1.4,93.444,4.965,5228.1,no
20140,1.4,93.444,4.965,5228.1,no
20141,1.4,93.444,4.965,5228.1,no
20142,1.4,93.444,4.965,5228.1,no
20143,1.4,93.444,4.965,5228.1,no
20144,1.4,93.444,4.965,5228.1,no
20145,1.4,93.444,4.965,5228.1,no
20146,1.4,93.444,4.965,5228.1,no
20147,1.4,93.444,4.965,5228.1,no
20148,1.4,93.444,4.965,5228.1,no
20149,1.4,93.444,4.965,5228.1,no
20150,1.4,93.444,4.965,5228.1,no
20151,1.4,93.444,4.965,5228.1,yes
20152,1.4,93.444,4.965,5228.1,no
20153,1.4,93.444,4.965,5228.1,no
20154,1.4,93.444,4.965,5228.1,no
20155,1.4,93.444,4.965,5228.1,no
20156,1.4,93.444,4.965,5228.1,no
20157,1.4,93.444,4.965,5228.1,no
20158,1.4,93.444,4.965,5228.1,no
20159,1.4,93.444,4.965,5228.1,no
20160,1.4,93.444,4.965,5228.1,no
20161,1.4,93.444,4.965,5228.1,no
20162,1.4,93.444,4.965,5228.1,no
20163,1.4,93.444,4.965,5228.1,no
20164,1.4,93.444,4.965,5228.1,no
20165,1.4,93.444,4.965,5228.1,no
20166,1.4,93.444,4.965,5228.1,no
20167,1.4,93.444,4.965,5228.1,no
20168,1.4,93.444,4.965,5228.1,no
20169,1.4,93.444,4.965,5228.1,no
20170,1.4,93.444,4.965,5228.1,no
20171,1.4,93.444,4.965,5228.1,yes
20172,1.4,93.444,4.965,5228.1,no
20173,1.4,93.444,4.965,5228.1,yes
20174,1.4,93.444,4.965,5228.1,no
20175,1.4,93.444,4.965,5228.1,no
20176,1.4,93.444,4.965,5228.1,no
20177,1.4,93.444,4.965,5228.1,no
20178,1.4,93.444,4.965,5228.1,yes
20179,1.4,93.444,4.965,5228.1,no
20180,1.4,93.444,4.965,5228.1,no
20181,1.4,93.444,4.965,5228.1,no
20182,1.4,93.444,4.965,5228.1,no
20183,1.4,93.444,4.965,5228.1,no
20184,1.4,93.444,4.965,5228.1,no
20185,1.4,93.444,4.965,5228.1,no
20186,1.4,93.444,4.965,5228.1,no
20187,1.4,93.444,4.965,5228.1,yes
20188,1.4,93.444,4.965,5228.1,no
20189,1.4,93.444,4.965,5228.1,no
20190,1.4,93.444,4.965,5228.1,no
20191,1.4,93.444,4.965,5228.1,no
20192,1.4,93.444,4.965,5228.1,no
20193,1.4,93.444,4.965,5228.1,no
20194,1.4,93.444,4.965,5228.1,no
20195,1.4,93.444,4.965,5228.1,no
20196,1.4,93.444,4.965,5228.1,no
20197,1.4,93.444,4.965,5228.1,no
20198,1.4,93.444,4.965,5228.1,no
20199,1.4,93.444,4.965,5228.1,no
20200,1.4,93.444,4.965,5228.1,no
20201,1.4,93.444,4.965,5228.1,no
20202,1.4,93.444,4.965,5228.1,no
20203,1.4,93.444,4.965,5228.1,no
20204,1.4,93.444,4.965,5228.1,no
20205,1.4,93.444,4.965,5228.1,no
20206,1.4,93.444,4.965,5228.1,no
20207,1.4,93.444,4.965,5228.1,no
20208,1.4,93.444,4.965,5228.1,no
20209,1.4,93.444,4.965,5228.1,no
20210,1.4,93.444,4.965,5228.1,no
20211,1.4,93.444,4.965,5228.1,yes
20212,1.4,93.444,4.965,5228.1,no
20213,1.4,93.444,4.965,5228.1,yes
20214,1.4,93.444,4.965,5228.1,no
20215,1.4,93.444,4.965,5228.1,no
20216,1.4,93.444,4.965,5228.1,no
20217,1.4,93.444,4.965,5228.1,no
20218,1.4,93.444,4.965,5228.1,no
20219,1.4,93.444,4.965,5228.1,no
20220,1.4,93.444,4.965,5228.1,no
20221,1.4,93.444,4.965,5228.1,no
20222,1.4,93.444,4.965,5228.1,no
20223,1.4,93.444,4.965,5228.1,no
20224,1.4,93.444,4.965,5228.1,no
20225,1.4,93.444,4.965,5228.1,no
20226,1.4,93.444,4.965,5228.1,no
20227,1.4,93.444,4.965,5228.1,no
20228,1.4,93.444,4.965,5228.1,no
20229,1.4,93.444,4.965,5228.1,no
20230,1.4,93.444,4.965,5228.1,yes
20231,1.4,93.444,4.965,5228.1,no
20232,1.4,93.444,4.965,5228.1,no
20233,1.4,93.444,4.965,5228.1,no
20234,1.4,93.444,4.965,5228.1,yes
20235,1.4,93.444,4.965,5228.1,no
20236,1.4,93.444,4.965,5228.1,no
20237,1.4,93.444,4.965,5228.1,no
20238,1.4,93.444,4.965,5228.1,yes
20239,1.4,93.444,4.965,5228.1,no
20240,1.4,93.444,4.965,5228.1,no
20241,1.4,93.444,4.965,5228.1,no
20242,1.4,93.444,4.965,5228.1,no
20243,1.4,93.444,4.965,5228.1,no
20244,1.4,93.444,4.965,5228.1,no
20245,1.4,93.444,4.965,5228.1,no
20246,1.4,93.444,4.965,5228.1,no
20247,1.4,93.444,4.965,5228.1,no
20248,1.4,93.444,4.965,5228.1,no
20249,1.4,93.444,4.965,5228.1,no
20250,1.4,93.444,4.965,5228.1,no
20251,1.4,93.444,4.965,5228.1,no
20252,1.4,93.444,4.965,5228.1,no
20253,1.4,93.444,4.965,5228.1,no
20254,1.4,93.444,4.965,5228.1,no
20255,1.4,93.444,4.965,5228.1,no
20256,1.4,93.444,4.965,5228.1,no
20257,1.4,93.444,4.965,5228.1,no
20258,1.4,93.444,4.965,5228.1,yes
20259,1.4,93.444,4.965,5228.1,no
20260,1.4,93.444,4.965,5228.1,no
20261,1.4,93.444,4.965,5228.1,no
20262,1.4,93.444,4.965,5228.1,no
20263,1.4,93.444,4.965,5228.1,no
20264,1.4,93.444,4.965,5228.1,no
20265,1.4,93.444,4.965,5228.1,no
20266,1.4,93.444,4.965,5228.1,no
20267,1.4,93.444,4.965,5228.1,no
20268,1.4,93.444,4.965,5228.1,no
20269,1.4,93.444,4.965,5228.1,no
20270,1.4,93.444,4.965,5228.1,no
20271,1.4,93.444,4.965,5228.1,no
20272,1.4,93.444,4.965,5228.1,no
20273,1.4,93.444,4.965,5228.1,no
20274,1.4,93.444,4.965,5228.1,no
20275,1.4,93.444,4.965,5228.1,no
20276,1.4,93.444,4.965,5228.1,no
20277,1.4,93.444,4.965,5228.1,no
20278,1.4,93.444,4.965,5228.1,no
20279,1.4,93.444,4.965,5228.1,no
20280,1.4,93.444,4.965,5228.1,no
20281,1.4,93.444,4.965,5228.1,no
20282,1.4,93.444,4.965,5228.1,no
20283,1.4,93.444,4.965,5228.1,no
20284,1.4,93.444,4.965,5228.1,no
20285,1.4,93.444,4.965,5228.1,no
20286,1.4,93.444,4.965,5228.1,no
20287,1.4,93.444,4.965,5228.1,no
20288,1.4,93.444,4.965,5228.1,no
20289,1.4,93.444,4.965,5228.1,no
20290,1.4,93.444,4.965,5228.1,no
20291,1.4,93.444,4.965,5228.1,no
20292,1.4,93.444,4.965,5228.1,no
20293,1.4,93.444,4.965,5228.1,no
20294,1.4,93.444,4.965,5228.1,no
20295,1.4,93.444,4.965,5228.1,no
20296,1.4,93.444,4.965,5228.1,yes
20297,1.4,93.444,4.965,5228.1,no
20298,1.4,93.444,4.965,5228.1,no
20299,1.4,93.444,4.965,5228.1,no
20300,1.4,93.444,4.965,5228.1,no
20301,1.4,93.444,4.965,5228.1,no
20302,1.4,93.444,4.965,5228.1,no
20303,1.4,93.444,4.965,5228.1,no
20304,1.4,93.444,4.965,5228.1,no
20305,1.4,93.444,4.965,5228.1,no
20306,1.4,93.444,4.965,5228.1,yes
20307,1.4,93.444,4.965,5228.1,no
20308,1.4,93.444,4.965,5228.1,yes
20309,1.4,93.444,4.965,5228.1,no
20310,1.4,93.444,4.965,5228.1,no
20311,1.4,93.444,4.965,5228.1,no
20312,1.4,93.444,4.965,5228.1,no
20313,1.4,93.444,4.965,5228.1,no
20314,1.4,93.444,4.965,5228.1,no
20315,1.4,93.444,4.965,5228.1,no
20316,1.4,93.444,4.965,5228.1,no
20317,1.4,93.444,4.965,5228.1,no
20318,1.4,93.444,4.965,5228.1,no
20319,1.4,93.444,4.965,5228.1,no
20320,1.4,93.444,4.965,5228.1,yes
20321,1.4,93.444,4.965,5228.1,no
20322,1.4,93.444,4.965,5228.1,no
20323,1.4,93.444,4.965,5228.1,no
20324,1.4,93.444,4.965,5228.1,no
20325,1.4,93.444,4.965,5228.1,no
20326,1.4,93.444,4.965,5228.1,no
20327,1.4,93.444,4.965,5228.1,no
20328,1.4,93.444,4.965,5228.1,no
20329,1.4,93.444,4.965,5228.1,no
20330,1.4,93.444,4.965,5228.1,no
20331,1.4,93.444,4.965,5228.1,no
20332,1.4,93.444,4.965,5228.1,no
20333,1.4,93.444,4.965,5228.1,yes
20334,1.4,93.444,4.966,5228.1,no
20335,1.4,93.444,4.966,5228.1,no
20336,1.4,93.444,4.966,5228.1,no
20337,1.4,93.444,4.966,5228.1,no
20338,1.4,93.444,4.966,5228.1,no
20339,1.4,93.444,4.966,5228.1,no
20340,1.4,93.444,4.966,5228.1,no
20341,1.4,93.444,4.966,5228.1,no
20342,1.4,93.444,4.966,5228.1,no
20343,1.4,93.444,4.966,5228.1,yes
20344,1.4,93.444,4.966,5228.1,no
20345,1.4,93.444,4.966,5228.1,no
20346,1.4,93.444,4.966,5228.1,no
20347,1.4,93.444,4.966,5228.1,no
20348,1.4,93.444,4.966,5228.1,no
20349,1.4,93.444,4.966,5228.1,no
20350,1.4,93.444,4.966,5228.1,no
20351,1.4,93.444,4.966,5228.1,no
20352,1.4,93.444,4.966,5228.1,no
20353,1.4,93.444,4.966,5228.1,no
20354,1.4,93.444,4.966,5228.1,no
20355,1.4,93.444,4.966,5228.1,no
20356,1.4,93.444,4.966,5228.1,no
20357,1.4,93.444,4.966,5228.1,no
20358,1.4,93.444,4.966,5228.1,no
20359,1.4,93.444,4.966,5228.1,no
20360,1.4,93.444,4.966,5228.1,no
20361,1.4,93.444,4.966,5228.1,no
20362,1.4,93.444,4.966,5228.1,no
20363,1.4,93.444,4.966,5228.1,no
20364,1.4,93.444,4.966,5228.1,no
20365,1.4,93.444,4.966,5228.1,no
20366,1.4,93.444,4.966,5228.1,no
20367,1.4,93.444,4.966,5228.1,no
20368,1.4,93.444,4.966,5228.1,yes
20369,1.4,93.444,4.966,5228.1,no
20370,1.4,93.444,4.966,5228.1,no
20371,1.4,93.444,4.966,5228.1,yes
20372,1.4,93.444,4.966,5228.1,no
20373,1.4,93.444,4.966,5228.1,no
20374,1.4,93.444,4.966,5228.1,no
20375,1.4,93.444,4.966,5228.1,no
20376,1.4,93.444,4.966,5228.1,no
20377,1.4,93.444,4.966,5228.1,no
20378,1.4,93.444,4.966,5228.1,no
20379,1.4,93.444,4.966,5228.1,no
20380,1.4,93.444,4.966,5228.1,no
20381,1.4,93.444,4.966,5228.1,yes
20382,1.4,93.444,4.966,5228.1,no
20383,1.4,93.444,4.966,5228.1,no
20384,1.4,93.444,4.966,5228.1,no
20385,1.4,93.444,4.966,5228.1,no
20386,1.4,93.444,4.966,5228.1,no
20387,1.4,93.444,4.966,5228.1,no
20388,1.4,93.444,4.966,5228.1,no
20389,1.4,93.444,4.966,5228.1,no
20390,1.4,93.444,4.966,5228.1,no
20391,1.4,93.444,4.966,5228.1,no
20392,1.4,93.444,4.966,5228.1,no
20393,1.4,93.444,4.966,5228.1,no
20394,1.4,93.444,4.966,5228.1,no
20395,1.4,93.444,4.966,5228.1,yes
20396,1.4,93.444,4.966,5228.1,no
20397,1.4,93.444,4.966,5228.1,no
20398,1.4,93.444,4.966,5228.1,no
20399,1.4,93.444,4.966,5228.1,no
20400,1.4,93.444,4.966,5228.1,no
20401,1.4,93.444,4.966,5228.1,no
20402,1.4,93.444,4.966,5228.1,no
20403,1.4,93.444,4.966,5228.1,no
20404,1.4,93.444,4.966,5228.1,no
20405,1.4,93.444,4.966,5228.1,no
20406,1.4,93.444,4.966,5228.1,no
20407,1.4,93.444,4.966,5228.1,no
20408,1.4,93.444,4.966,5228.1,no
20409,1.4,93.444,4.966,5228.1,no
20410,1.4,93.444,4.966,5228.1,no
20411,1.4,93.444,4.966,5228.1,no
20412,1.4,93.444,4.966,5228.1,no
20413,1.4,93.444,4.966,5228.1,yes
20414,1.4,93.444,4.966,5228.1,no
20415,1.4,93.444,4.966,5228.1,no
20416,1.4,93.444,4.966,5228.1,no
20417,1.4,93.444,4.966,5228.1,no
20418,1.4,93.444,4.966,5228.1,no
20419,1.4,93.444,4.966,5228.1,no
20420,1.4,93.444,4.966,5228.1,no
20421,1.4,93.444,4.966,5228.1,no
20422,1.4,93.444,4.966,5228.1,no
20423,1.4,93.444,4.966,5228.1,no
20424,1.4,93.444,4.966,5228.1,no
20425,1.4,93.444,4.966,5228.1,no
20426,1.4,93.444,4.966,5228.1,yes
20427,1.4,93.444,4.966,5228.1,no
20428,1.4,93.444,4.966,5228.1,no
20429,1.4,93.444,4.966,5228.1,no
20430,1.4,93.444,4.966,5228.1,no
20431,1.4,93.444,4.966,5228.1,no
20432,1.4,93.444,4.966,5228.1,no
20433,1.4,93.444,4.966,5228.1,no
20434,1.4,93.444,4.966,5228.1,no
20435,1.4,93.444,4.966,5228.1,no
20436,1.4,93.444,4.966,5228.1,no
20437,1.4,93.444,4.966,5228.1,no
20438,1.4,93.444,4.966,5228.1,yes
20439,1.4,93.444,4.966,5228.1,no
20440,1.4,93.444,4.966,5228.1,no
20441,1.4,93.444,4.966,5228.1,no
20442,1.4,93.444,4.966,5228.1,no
20443,1.4,93.444,4.966,5228.1,no
20444,1.4,93.444,4.966,5228.1,no
20445,1.4,93.444,4.966,5228.1,no
20446,1.4,93.444,4.966,5228.1,no
20447,1.4,93.444,4.966,5228.1,no
20448,1.4,93.444,4.966,5228.1,no
20449,1.4,93.444,4.966,5228.1,no
20450,1.4,93.444,4.966,5228.1,no
20451,1.4,93.444,4.966,5228.1,yes
20452,1.4,93.444,4.966,5228.1,no
20453,1.4,93.444,4.966,5228.1,no
20454,1.4,93.444,4.966,5228.1,no
20455,1.4,93.444,4.966,5228.1,no
20456,1.4,93.444,4.966,5228.1,no
20457,1.4,93.444,4.966,5228.1,no
20458,1.4,93.444,4.966,5228.1,no
20459,1.4,93.444,4.966,5228.1,no
20460,1.4,93.444,4.966,5228.1,no
20461,1.4,93.444,4.966,5228.1,no
20462,1.4,93.444,4.966,5228.1,no
20463,1.4,93.444,4.966,5228.1,no
20464,1.4,93.444,4.966,5228.1,no
20465,1.4,93.444,4.966,5228.1,no
20466,1.4,93.444,4.966,5228.1,no
20467,1.4,93.444,4.966,5228.1,no
20468,1.4,93.444,4.966,5228.1,no
20469,1.4,93.444,4.966,5228.1,no
20470,1.4,93.444,4.966,5228.1,no
20471,1.4,93.444,4.966,5228.1,no
20472,1.4,93.444,4.966,5228.1,no
20473,1.4,93.444,4.966,5228.1,no
20474,1.4,93.444,4.966,5228.1,no
20475,1.4,93.444,4.966,5228.1,no
20476,1.4,93.444,4.966,5228.1,no
20477,1.4,93.444,4.966,5228.1,no
20478,1.4,93.444,4.966,5228.1,no
20479,1.4,93.444,4.966,5228.1,no
20480,1.4,93.444,4.966,5228.1,no
20481,1.4,93.444,4.966,5228.1,yes
20482,1.4,93.444,4.966,5228.1,no
20483,1.4,93.444,4.966,5228.1,yes
20484,1.4,93.444,4.966,5228.1,no
20485,1.4,93.444,4.966,5228.1,no
20486,1.4,93.444,4.966,5228.1,no
20487,1.4,93.444,4.966,5228.1,no
20488,1.4,93.444,4.966,5228.1,no
20489,1.4,93.444,4.966,5228.1,no
20490,1.4,93.444,4.966,5228.1,no
20491,1.4,93.444,4.966,5228.1,no
20492,1.4,93.444,4.966,5228.1,no
20493,1.4,93.444,4.966,5228.1,no
20494,1.4,93.444,4.966,5228.1,no
20495,1.4,93.444,4.966,5228.1,yes
20496,1.4,93.444,4.966,5228.1,no
20497,1.4,93.444,4.966,5228.1,no
20498,1.4,93.444,4.966,5228.1,no
20499,1.4,93.444,4.966,5228.1,no
20500,1.4,93.444,4.966,5228.1,yes
20501,1.4,93.444,4.966,5228.1,no
20502,1.4,93.444,4.966,5228.1,no
20503,1.4,93.444,4.966,5228.1,no
20504,1.4,93.444,4.966,5228.1,no
20505,1.4,93.444,4.966,5228.1,no
20506,1.4,93.444,4.966,5228.1,no
20507,1.4,93.444,4.966,5228.1,no
20508,1.4,93.444,4.966,5228.1,no
20509,1.4,93.444,4.966,5228.1,no
20510,1.4,93.444,4.966,5228.1,no
20511,1.4,93.444,4.966,5228.1,no
20512,1.4,93.444,4.966,5228.1,no
20513,1.4,93.444,4.966,5228.1,yes
20514,1.4,93.444,4.966,5228.1,no
20515,1.4,93.444,4.966,5228.1,no
20516,1.4,93.444,4.966,5228.1,no
20517,1.4,93.444,4.966,5228.1,no
20518,1.4,93.444,4.966,5228.1,no
20519,1.4,93.444,4.966,5228.1,no
20520,1.4,93.444,4.966,5228.1,no
20521,1.4,93.444,4.966,5228.1,no
20522,1.4,93.444,4.966,5228.1,yes
20523,1.4,93.444,4.966,5228.1,no
20524,1.4,93.444,4.966,5228.1,yes
20525,1.4,93.444,4.966,5228.1,no
20526,1.4,93.444,4.966,5228.1,yes
20527,1.4,93.444,4.966,5228.1,no
20528,1.4,93.444,4.966,5228.1,no
20529,1.4,93.444,4.966,5228.1,yes
20530,1.4,93.444,4.966,5228.1,no
20531,1.4,93.444,4.966,5228.1,no
20532,1.4,93.444,4.966,5228.1,no
20533,1.4,93.444,4.966,5228.1,yes
20534,1.4,93.444,4.966,5228.1,no
20535,1.4,93.444,4.966,5228.1,no
20536,1.4,93.444,4.966,5228.1,no
20537,1.4,93.444,4.966,5228.1,yes
20538,1.4,93.444,4.966,5228.1,no
20539,1.4,93.444,4.966,5228.1,yes
20540,1.4,93.444,4.966,5228.1,no
20541,1.4,93.444,4.966,5228.1,no
20542,1.4,93.444,4.966,5228.1,yes
20543,1.4,93.444,4.966,5228.1,no
20544,1.4,93.444,4.966,5228.1,no
20545,1.4,93.444,4.966,5228.1,no
20546,1.4,93.444,4.966,5228.1,no
20547,1.4,93.444,4.966,5228.1,no
20548,1.4,93.444,4.966,5228.1,no
20549,1.4,93.444,4.966,5228.1,yes
20550,1.4,93.444,4.966,5228.1,no
20551,1.4,93.444,4.966,5228.1,yes
20552,1.4,93.444,4.966,5228.1,no
20553,1.4,93.444,4.966,5228.1,no
20554,1.4,93.444,4.966,5228.1,no
20555,1.4,93.444,4.966,5228.1,no
20556,1.4,93.444,4.966,5228.1,no
20557,1.4,93.444,4.966,5228.1,no
20558,1.4,93.444,4.966,5228.1,no
20559,1.4,93.444,4.966,5228.1,no
20560,1.4,93.444,4.966,5228.1,no
20561,1.4,93.444,4.966,5228.1,no
20562,1.4,93.444,4.966,5228.1,no
20563,1.4,93.444,4.966,5228.1,no
20564,1.4,93.444,4.966,5228.1,no
20565,1.4,93.444,4.966,5228.1,no
20566,1.4,93.444,4.966,5228.1,no
20567,1.4,93.444,4.966,5228.1,no
20568,1.4,93.444,4.966,5228.1,no
20569,1.4,93.444,4.966,5228.1,yes
20570,1.4,93.444,4.966,5228.1,no
20571,1.4,93.444,4.966,5228.1,no
20572,1.4,93.444,4.966,5228.1,yes
20573,1.4,93.444,4.966,5228.1,no
20574,1.4,93.444,4.966,5228.1,no
20575,1.4,93.444,4.966,5228.1,no
20576,1.4,93.444,4.966,5228.1,no
20577,1.4,93.444,4.966,5228.1,no
20578,1.4,93.444,4.966,5228.1,no
20579,1.4,93.444,4.966,5228.1,yes
20580,1.4,93.444,4.966,5228.1,no
20581,1.4,93.444,4.966,5228.1,yes
20582,1.4,93.444,4.966,5228.1,no
20583,1.4,93.444,4.966,5228.1,no
20584,1.4,93.444,4.966,5228.1,no
20585,1.4,93.444,4.966,5228.1,no
20586,1.4,93.444,4.966,5228.1,no
20587,1.4,93.444,4.966,5228.1,no
20588,1.4,93.444,4.966,5228.1,no
20589,1.4,93.444,4.966,5228.1,no
20590,1.4,93.444,4.966,5228.1,no
20591,1.4,93.444,4.966,5228.1,no
20592,1.4,93.444,4.966,5228.1,no
20593,1.4,93.444,4.966,5228.1,no
20594,1.4,93.444,4.966,5228.1,no
20595,1.4,93.444,4.966,5228.1,no
20596,1.4,93.444,4.965,5228.1,no
20597,1.4,93.444,4.965,5228.1,no
20598,1.4,93.444,4.965,5228.1,no
20599,1.4,93.444,4.965,5228.1,no
20600,1.4,93.444,4.965,5228.1,no
20601,1.4,93.444,4.965,5228.1,no
20602,1.4,93.444,4.965,5228.1,no
20603,1.4,93.444,4.965,5228.1,no
20604,1.4,93.444,4.965,5228.1,no
20605,1.4,93.444,4.965,5228.1,no
20606,1.4,93.444,4.965,5228.1,no
20607,1.4,93.444,4.965,5228.1,no
20608,1.4,93.444,4.965,5228.1,no
20609,1.4,93.444,4.965,5228.1,no
20610,1.4,93.444,4.965,5228.1,no
20611,1.4,93.444,4.965,5228.1,no
20612,1.4,93.444,4.965,5228.1,no
20613,1.4,93.444,4.965,5228.1,no
20614,1.4,93.444,4.965,5228.1,no
20615,1.4,93.444,4.965,5228.1,no
20616,1.4,93.444,4.965,5228.1,no
20617,1.4,93.444,4.965,5228.1,no
20618,1.4,93.444,4.965,5228.1,no
20619,1.4,93.444,4.965,5228.1,no
20620,1.4,93.444,4.965,5228.1,no
20621,1.4,93.444,4.965,5228.1,yes
20622,1.4,93.444,4.965,5228.1,no
20623,1.4,93.444,4.965,5228.1,no
20624,1.4,93.444,4.965,5228.1,no
20625,1.4,93.444,4.965,5228.1,no
20626,1.4,93.444,4.965,5228.1,yes
20627,1.4,93.444,4.965,5228.1,no
20628,1.4,93.444,4.965,5228.1,no
20629,1.4,93.444,4.965,5228.1,yes
20630,1.4,93.444,4.965,5228.1,no
20631,1.4,93.444,4.965,5228.1,yes
20632,1.4,93.444,4.965,5228.1,yes
20633,1.4,93.444,4.965,5228.1,no
20634,1.4,93.444,4.965,5228.1,no
20635,1.4,93.444,4.965,5228.1,no
20636,1.4,93.444,4.965,5228.1,no
20637,1.4,93.444,4.965,5228.1,no
20638,1.4,93.444,4.965,5228.1,yes
20639,1.4,93.444,4.965,5228.1,no
20640,1.4,93.444,4.965,5228.1,no
20641,1.4,93.444,4.965,5228.1,no
20642,1.4,93.444,4.965,5228.1,no
20643,1.4,93.444,4.965,5228.1,no
20644,1.4,93.444,4.965,5228.1,no
20645,1.4,93.444,4.965,5228.1,no
20646,1.4,93.444,4.965,5228.1,no
20647,1.4,93.444,4.965,5228.1,no
20648,1.4,93.444,4.965,5228.1,no
20649,1.4,93.444,4.965,5228.1,no
20650,1.4,93.444,4.965,5228.1,no
20651,1.4,93.444,4.965,5228.1,no
20652,1.4,93.444,4.965,5228.1,no
20653,1.4,93.444,4.965,5228.1,no
20654,1.4,93.444,4.965,5228.1,no
20655,1.4,93.444,4.965,5228.1,no
20656,1.4,93.444,4.965,5228.1,no
20657,1.4,93.444,4.965,5228.1,no
20658,1.4,93.444,4.965,5228.1,no
20659,1.4,93.444,4.965,5228.1,no
20660,1.4,93.444,4.965,5228.1,no
20661,1.4,93.444,4.965,5228.1,no
20662,1.4,93.444,4.965,5228.1,no
20663,1.4,93.444,4.965,5228.1,no
20664,1.4,93.444,4.965,5228.1,yes
20665,1.4,93.444,4.965,5228.1,no
20666,1.4,93.444,4.965,5228.1,no
20667,1.4,93.444,4.965,5228.1,no
20668,1.4,93.444,4.965,5228.1,no
20669,1.4,93.444,4.965,5228.1,no
20670,1.4,93.444,4.965,5228.1,no
20671,1.4,93.444,4.965,5228.1,no
20672,1.4,93.444,4.965,5228.1,no
20673,1.4,93.444,4.965,5228.1,no
20674,1.4,93.444,4.965,5228.1,no
20675,1.4,93.444,4.965,5228.1,no
20676,1.4,93.444,4.965,5228.1,no
20677,1.4,93.444,4.965,5228.1,no
20678,1.4,93.444,4.965,5228.1,no
20679,1.4,93.444,4.965,5228.1,no
20680,1.4,93.444,4.965,5228.1,no
20681,1.4,93.444,4.965,5228.1,no
20682,1.4,93.444,4.965,5228.1,no
20683,1.4,93.444,4.965,5228.1,no
20684,1.4,93.444,4.965,5228.1,no
20685,1.4,93.444,4.965,5228.1,no
20686,1.4,93.444,4.965,5228.1,no
20687,1.4,93.444,4.965,5228.1,no
20688,1.4,93.444,4.965,5228.1,no
20689,1.4,93.444,4.965,5228.1,no
20690,1.4,93.444,4.965,5228.1,no
20691,1.4,93.444,4.965,5228.1,no
20692,1.4,93.444,4.965,5228.1,no
20693,1.4,93.444,4.965,5228.1,no
20694,1.4,93.444,4.965,5228.1,no
20695,1.4,93.444,4.965,5228.1,no
20696,1.4,93.444,4.965,5228.1,no
20697,1.4,93.444,4.965,5228.1,no
20698,1.4,93.444,4.965,5228.1,no
20699,1.4,93.444,4.965,5228.1,no
20700,1.4,93.444,4.965,5228.1,no
20701,1.4,93.444,4.965,5228.1,no
20702,1.4,93.444,4.965,5228.1,no
20703,1.4,93.444,4.965,5228.1,no
20704,1.4,93.444,4.965,5228.1,no
20705,1.4,93.444,4.965,5228.1,yes
20706,1.4,93.444,4.965,5228.1,no
20707,1.4,93.444,4.965,5228.1,yes
20708,1.4,93.444,4.965,5228.1,no
20709,1.4,93.444,4.965,5228.1,no
